Ruta,Main_Label,Segments,Modelo_1056_ExtraLarge - prediction,Modelo_1056_ExtraLarge - segment,Modelo_1056_ExtraLarge - conf,Modelo_1056_ExtraLarge - time [ms],Modelo_1056_Large - prediction,Modelo_1056_Large - segment,Modelo_1056_Large - conf,Modelo_1056_Large - time [ms],Modelo_1056_Medium - prediction,Modelo_1056_Medium - segment,Modelo_1056_Medium - conf,Modelo_1056_Medium - time [ms],Modelo_1056_Nano - prediction,Modelo_1056_Nano - segment,Modelo_1056_Nano - conf,Modelo_1056_Nano - time [ms],Modelo_1056_Small - prediction,Modelo_1056_Small - segment,Modelo_1056_Small - conf,Modelo_1056_Small - time [ms],Modelo_416_ExtraLarge - prediction,Modelo_416_ExtraLarge - segment,Modelo_416_ExtraLarge - conf,Modelo_416_ExtraLarge - time [ms],Modelo_416_Large - prediction,Modelo_416_Large - segment,Modelo_416_Large - conf,Modelo_416_Large - time [ms],Modelo_416_Medium - prediction,Modelo_416_Medium - segment,Modelo_416_Medium - conf,Modelo_416_Medium - time [ms],Modelo_416_Nano - prediction,Modelo_416_Nano - segment,Modelo_416_Nano - conf,Modelo_416_Nano - time [ms],Modelo_416_Small - prediction,Modelo_416_Small - segment,Modelo_416_Small - conf,Modelo_416_Small - time [ms],Modelo_640_ExtraLarge - prediction,Modelo_640_ExtraLarge - segment,Modelo_640_ExtraLarge - conf,Modelo_640_ExtraLarge - time [ms],Modelo_640_Large - prediction,Modelo_640_Large - segment,Modelo_640_Large - conf,Modelo_640_Large - time [ms],Modelo_640_Medium - prediction,Modelo_640_Medium - segment,Modelo_640_Medium - conf,Modelo_640_Medium - time [ms],Modelo_640_Nano - prediction,Modelo_640_Nano - segment,Modelo_640_Nano - conf,Modelo_640_Nano - time [ms],Modelo_640_Small - prediction,Modelo_640_Small - segment,Modelo_640_Small - conf,Modelo_640_Small - time [ms],Modelo_832_ExtraLarge - prediction,Modelo_832_ExtraLarge - segment,Modelo_832_ExtraLarge - conf,Modelo_832_ExtraLarge - time [ms],Modelo_832_Large - prediction,Modelo_832_Large - segment,Modelo_832_Large - conf,Modelo_832_Large - time [ms],Modelo_832_Medium - prediction,Modelo_832_Medium - segment,Modelo_832_Medium - conf,Modelo_832_Medium - time [ms],Modelo_832_Nano - prediction,Modelo_832_Nano - segment,Modelo_832_Nano - conf,Modelo_832_Nano - time [ms],Modelo_832_Small - prediction,Modelo_832_Small - segment,Modelo_832_Small - conf,Modelo_832_Small - time [ms],IoU_matrix_Modelo_1056_ExtraLarge,IoU_matrix_Modelo_1056_Large,IoU_matrix_Modelo_1056_Medium,IoU_matrix_Modelo_1056_Nano,IoU_matrix_Modelo_1056_Small,IoU_matrix_Modelo_416_ExtraLarge,IoU_matrix_Modelo_416_Large,IoU_matrix_Modelo_416_Medium,IoU_matrix_Modelo_416_Nano,IoU_matrix_Modelo_416_Small,IoU_matrix_Modelo_640_ExtraLarge,IoU_matrix_Modelo_640_Large,IoU_matrix_Modelo_640_Medium,IoU_matrix_Modelo_640_Nano,IoU_matrix_Modelo_640_Small,IoU_matrix_Modelo_832_ExtraLarge,IoU_matrix_Modelo_832_Large,IoU_matrix_Modelo_832_Medium,IoU_matrix_Modelo_832_Nano,IoU_matrix_Modelo_832_Small
"..\Correos\2025\February\07\TRACK ALERT ID 9567 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2025-February-07_9567-Camara_Amacayacu-0.jpg",0,,0,,1,7345.72569996817,0,,1,3600.3103999537416,0,,1,2612.6105999574065,0,,1,370.7408000482246,0,,1,951.206999947317,0,,1,1213.8727999990806,0,,1,688.824999902863,0,,1,528.8359000114724,0,,1,72.16449995758012,0,,1,173.4242999809794,0,,1,2619.635400013067,0,,1,1323.4012999455445,0,,1,1048.1162000796758,0,,1,151.15239995066077,0,,1,374.1001999587752,0,,1,4312.101400049869,0,,1,2243.7968000303954,0,,1,1748.6319000599906,0,,1,219.8536000214517,0,,1,655.9170999680646,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9567 at , Serial_ T010987 Prueba Amacayacu 2024\images_5\2025-February-07_9567-Camara_Amacayacu-0.jpg",0,,0,,1,6681.433699966874,0,,1,3286.715699941851,0,,1,2790.108599991072,0,,1,402.2704999661073,0,,1,1047.5969999097288,0,,1,1172.2119000041855,0,,1,583.0838999245316,0,,1,468.165299971588,0,,1,63.40799992904067,0,,1,157.5344000593759,0,,1,2895.030999963637,0,,1,1458.3263999666087,0,,1,1055.3836000035517,0,,1,154.99270003056154,0,,1,361.6041999775916,0,,1,4160.034300060943,0,,1,2171.1350000696257,0,,1,1833.411000086926,0,,1,280.75560001889244,0,,1,615.0527999852784,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9572 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9572-Camara_Amacayacu-0.jpg",0,,0,,1,6772.718500054907,0,,1,3596.703400020488,0,,1,2614.511899999343,0,,1,417.0664000557736,0,,1,947.9008000344038,0,,1,1146.3617000263184,0,,1,637.572200037539,0,,1,442.82419997034594,0,,1,94.09640001831576,0,,1,174.53629994997755,0,,1,2532.544799963944,0,,1,1268.9854999771342,0,,1,1024.6543998946436,0,,1,161.9531000033021,0,,1,345.98439995897934,0,,1,3978.8613001001063,0,,1,2151.739799999632,0,,1,1678.9353999774903,0,,1,251.51190004544333,0,,1,584.4873999594711,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9573 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9573-Camara_Amacayacu-0.jpg",0,,0,,1,6833.795500046108,0,,1,3468.9926999853924,0,,1,2490.898299962282,0,,1,388.6695000110194,0,,1,924.2819999926724,0,,1,1136.256699974183,0,,1,528.5140999476425,0,,1,430.1821000990458,0,,1,60.88120007188991,0,,1,166.14009998738766,0,,1,2641.379099979531,0,,1,1249.4913000264205,0,,1,1027.6301999692805,0,,1,140.42199996765703,0,,1,356.585500005167,0,,1,4111.055099987425,0,,1,2089.783700008411,0,,1,1647.113399987575,0,,1,201.2927999603562,0,,1,667.9739000392146,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9573 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9573-Camara_Amacayacu-1.jpg",0,,0,,1,6687.97640001867,0,,1,3250.973000016529,0,,1,2417.3651000019163,0,,1,360.07790005533025,0,,1,946.0009000613354,0,,1,1085.6932000024244,0,,1,655.9407000313513,0,,1,476.4373999205418,0,,1,67.5321000162512,0,,1,185.31900004018095,0,,1,2504.046500020195,0,,1,1275.133399933111,0,,1,1010.81789995078,0,,1,150.40049992967397,0,,1,375.3639000351541,0,,1,4096.492900047451,0,,1,2111.944300006144,0,,1,1670.9182999911718,0,,1,218.01539999432865,0,,1,769.3631999427453,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9573 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2025-February-07_9573-Camara_Amacayacu-0.jpg",0,,0,,1,6506.732399982866,0,,1,3240.8989999676123,0,,1,2455.020700057503,0,,1,350.920400058385,0,,1,971.321499964688,0,,1,1108.0839000060223,0,,1,588.6968000559136,0,,1,485.44900002889335,0,,1,93.02069997647776,0,,1,155.21140000782907,0,,1,2638.193700055126,0,,1,1292.983500054106,0,,1,1014.2417000606656,0,,1,124.00339997839184,0,,1,394.381100020837,0,,1,4077.794599987101,0,,1,2144.795799977146,0,,1,1644.6030999650247,0,,1,282.7355999615975,0,,1,654.3091000057757,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9573 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2025-February-07_9573-Camara_Amacayacu-0.jpg",0,,0,,1,6633.130500034895,0,,1,3465.937800006941,0,,1,2638.5437000426464,0,,1,481.9891999941319,0,,1,979.9380999756976,0,,1,1173.764899955131,0,,1,684.8908999818377,0,,1,438.9579999842681,0,,1,77.68809999106452,0,,1,181.23490002471956,0,,1,2729.976199974772,0,,1,1274.0217000246048,0,,1,1077.0750000374392,0,,1,142.75920001091436,0,,1,351.12859995570034,0,,1,4043.52980008116,0,,1,2222.53789997194,0,,1,1485.5634999694305,0,,1,226.03900003014127,0,,1,613.2149999029934,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9573 at , Serial_ T010987 Prueba Amacayacu 2024\images_4\2025-February-07_9573-Camara_Amacayacu-0.jpg",0,,0,,1,6521.353400021326,0,,1,3275.703399966005,0,,1,2562.101799994707,0,,1,502.5482999626547,0,,1,969.1114000161178,0,,1,1219.2082000547089,0,,1,616.6397000197321,0,,1,486.99659993872046,0,,1,63.49939998472109,0,,1,150.60249995440245,0,,1,2721.4022999396548,0,,1,1326.060899998993,0,,1,970.4707999480888,0,,1,122.73270002333447,0,,1,346.9960999209434,0,,1,4025.000200024806,0,,1,2255.824800056871,0,,1,1616.4346999139525,0,,1,243.2772999163717,0,,1,584.9726999877021,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9573 at , Serial_ T010987 Prueba Amacayacu 2024\images_4\2025-February-07_9573-Camara_Amacayacu-1.jpg",0,,0,,1,6656.381900014821,0,,1,3250.775800086558,0,,1,2511.635699949693,0,,1,483.51960006402805,0,,1,947.7157000219448,0,,1,1128.2750999671407,0,,1,606.3065999769606,0,,1,431.566099927295,0,,1,69.42220008932054,0,,1,153.3583999844268,0,,1,2680.8572000591084,0,,1,1282.6253999373876,0,,1,985.0555000011808,0,,1,147.5059000076726,0,,1,355.8201999985613,0,,1,4197.099599987268,0,,1,1951.5186999342404,0,,1,1591.787299956195,0,,1,283.5551999742165,0,,1,608.6180998827331,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9581 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9581-Camara_Amacayacu-0.jpg",1,['1 0.131771 0.294444 0.263542 0.162963'],1,['1 0.128702 0.297434 0.257403 0.146421'],[0.7945754528045654],6629.473000066355,1,['1 0.130114 0.298055 0.257817 0.141224'],[0.7493405938148499],3314.593799994327,1,['1 0.129280 0.295442 0.258560 0.144873'],[0.7532829642295837],2497.0257000532,1,['1 0.130045 0.293451 0.260090 0.168281'],[0.7116469144821167],360.67590001039207,1,['1 0.130279 0.289963 0.259749 0.153138'],[0.7340187430381775],1008.3096000016668,1,['1 0.131109 0.299390 0.257974 0.150032'],[0.744974672794342],1216.3639000500552,1,['1 0.128945 0.304288 0.257437 0.154339'],[0.7681810259819031],640.3995999135077,1,['1 0.130728 0.296578 0.259764 0.152543'],[0.7881903052330017],467.5389000331052,1,['1 0.128494 0.306292 0.256987 0.171595'],[0.8031206727027893],64.36090002534911,1,['1 0.133089 0.294875 0.258891 0.148367'],[0.7752828001976013],185.0093999528326,1,['1 0.126984 0.298488 0.253967 0.147321'],[0.7749162316322327],2807.223799987696,1,['1 0.130337 0.295167 0.260675 0.166988'],[0.779998242855072],1311.9143999065273,1,['1 0.130870 0.293597 0.259319 0.146775'],[0.7396566271781921],1043.6480999342166,1,['1 0.126996 0.300174 0.253993 0.174834'],[0.7627640962600708],165.04190006526187,1,['1 0.128468 0.297844 0.256936 0.166344'],[0.7734609842300415],363.9969999203458,1,['1 0.130709 0.295797 0.261311 0.146882'],[0.6806398630142212],4220.658400037792,1,['1 0.130759 0.299103 0.261518 0.158750'],[0.7359800338745117],2259.0066000120714,1,['1 0.128978 0.302067 0.257955 0.160461'],[0.7525185346603394],1615.9511000150817,1,['1 0.130673 0.299147 0.258294 0.155427'],[0.7440269589424133],291.0841000266373,1,['1 0.131905 0.297680 0.263810 0.155938'],[0.7636693716049194],579.9730000435375,[[0.8776]],[[0.8478]],[[0.8722]],[[0.9561]],[[0.9262]],[[0.9012]],[[0.8634]],[[0.9226]],[[0.848]],[[0.8944]],[[0.8712]],[[0.9655]],[[0.8862]],[[0.9005]],[[0.9362]],[[0.8937]],[[0.9366]],[[0.8914]],[[0.9239]],[[0.956]]
"..\Correos\2025\February\07\TRACK ALERT ID 9583 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9583-Camara_Amacayacu-0.jpg",0,,0,,1,6689.0981999458745,0,,1,3406.1309000244364,0,,1,2668.727900017984,0,,1,443.4893999714404,0,,1,913.1131999893114,0,,1,1131.841800059192,0,,1,516.4948999299668,0,,1,467.3288999474608,0,,1,73.78670002799481,0,,1,182.12870002025736,0,,1,2599.477600015234,0,,1,1216.9576000305824,0,,1,1115.231700008735,0,,1,130.55980001809075,0,,1,370.04150002030656,0,,1,4164.318699971773,0,,1,1934.529599966481,0,,1,1654.3855000054464,0,,1,257.20489997183904,0,,1,550.7569000474177,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9588 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9588-Camara_Amacayacu-0.jpg",0,,0,,1,6893.582699995022,0,,1,3446.6180000454187,0,,1,2628.0901000718586,0,,1,390.31970006180927,0,,1,984.9446999724024,0,,1,1169.5733999367803,0,,1,562.6143999979831,0,,1,444.94030001806095,0,,1,78.12790002208203,0,,1,158.80849998211488,0,,1,2580.7106999563985,0,,1,1407.379599986598,0,,1,1035.8625000226311,0,,1,148.3462000032887,0,,1,358.5134999011643,0,,1,4171.001800044905,0,,1,1988.9347999705933,0,,1,1552.323299983982,0,,1,236.5160000626929,0,,1,675.3296999959275,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9589 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9589-Camara_Amacayacu-0.jpg",0,,0,,1,6811.729900015052,0,,1,3437.0796000002883,0,,1,2441.910599998664,0,,1,331.86239999486133,0,,1,1030.1186999422498,0,,1,1169.2165000131354,0,,1,621.3151999982074,0,,1,507.2609999915585,0,,1,58.7778000626713,0,,1,166.56729992246255,0,,1,2635.1361999986693,0,,1,1235.2732000290416,0,,1,1086.8496999610215,0,,1,148.2638000161387,0,,1,375.6416998803616,0,,1,4189.761699992232,0,,1,2110.255200008396,0,,1,1586.8607999873348,0,,1,210.72380000259727,0,,1,636.471200035885,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9596 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9596-Camara_Amacayacu-0.jpg",0,,0,,1,6627.943700004835,0,,1,3331.1789000290446,0,,1,2678.824599948712,0,,1,405.9768000151962,0,,1,910.6376000563614,0,,1,1151.606100029312,0,,1,623.2749999617226,0,,1,542.0723001006991,0,,1,75.34669997403398,0,,1,151.6645000083372,0,,1,2809.0023000258952,0,,1,1320.265099988319,0,,1,1012.3297000536696,0,,1,141.53919997625053,0,,1,486.01990001043305,0,,1,4197.2308999393135,0,,1,2116.094599943608,0,,1,1633.7644000304865,0,,1,286.50690003996715,0,,1,681.1557000619359,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9603 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9603-Camara_Amacayacu-0.jpg",0,,0,,1,6575.446899980307,0,,1,3688.825700024609,0,,1,2658.1379999988712,0,,1,400.5446000373922,0,,1,979.50120002497,0,,1,1135.440300044138,0,,1,573.5508000361733,0,,1,547.6641000132076,0,,1,66.4161000167951,0,,1,168.9345000195317,0,,1,2609.7663000109605,0,,1,1269.045000022743,0,,1,1037.466499954462,0,,1,141.08880003914237,0,,1,382.9755999613553,0,,1,4129.577100044116,0,,1,1973.7890000105835,0,,1,1740.4117999249138,0,,1,232.0964999962598,0,,1,593.4893001103774,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9604 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9604-Camara_Amacayacu-0.jpg",0,,0,,1,6799.809899937827,0,,1,3371.7444999492727,0,,1,2615.950700012036,0,,1,412.344399956055,0,,1,886.0445999889635,0,,1,1161.083100072574,0,,1,526.3058000127785,0,,1,493.1944999261759,0,,1,80.54430008633062,0,,1,168.95460011437535,0,,1,2557.421199977398,0,,1,1436.8493999936618,0,,1,982.9505999223328,0,,1,158.81120006088167,0,,1,389.0792000456713,0,,1,4045.886799984146,0,,1,2027.9826000332832,0,,1,1734.6660999464802,0,,1,285.0000999169424,0,,1,606.8714000866748,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9621 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9621-Camara_Amacayacu-0.jpg",0,,0,,1,6677.240199991502,0,,1,3445.2805999317206,0,,1,2510.4726999416016,0,,1,352.38850000314415,0,,1,948.9219000097364,0,,1,1079.941299976781,0,,1,550.3043000935577,0,,1,479.6713999821805,0,,1,71.09540002420545,0,,1,181.3298999913968,0,,1,2679.7104000579566,0,,1,1304.280300042592,0,,1,986.0936999320984,0,,1,132.46390002314,0,,1,383.0238999216817,0,,1,4125.869000039529,0,,1,2152.7767000952736,0,,1,1611.592300061602,0,,1,222.38740004831925,0,,1,577.7048000600189,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9624 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9624-Camara_Amacayacu-0.jpg",0,,0,,1,6460.210999939591,0,,1,3315.10339997476,0,,1,2509.952099993825,0,,1,361.1687000375241,0,,1,993.5040000127628,0,,1,1204.6958000282757,0,,1,558.1546999746934,0,,1,474.5334000326693,0,,1,56.58380000386387,0,,1,148.75599998049438,0,,1,2560.9754999750294,0,,1,1305.7147999643348,0,,1,1046.5522999875247,0,,1,135.63680002698675,0,,1,384.42570000188425,0,,1,4052.196400007233,0,,1,2223.942900018301,0,,1,1665.6844999524765,0,,1,247.60999996215105,0,,1,635.9467000002041,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9624 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2025-February-07_9624-Camara_Amacayacu-0.jpg",0,,0,,1,6524.527699977625,0,,1,3623.012899945024,0,,1,2662.563600053545,0,,1,376.7355000600219,0,,1,930.27189996792,0,,1,1159.2672999249771,0,,1,561.0373999807052,0,,1,445.55609999224544,0,,1,54.46580005809665,0,,1,153.72539992677048,0,,1,2584.162499988452,0,,1,1536.2573999445883,0,,1,985.6325999135152,0,,1,172.77250002371147,0,,1,374.1707999724895,0,,1,4448.636799992528,0,,1,1959.3718000105584,0,,1,1544.5449999533594,0,,1,301.46749992854893,0,,1,704.9433999927714,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9624 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2025-February-07_9624-Camara_Amacayacu-1.jpg",0,,0,,1,6673.528600018472,0,,1,3576.0327000170946,0,,1,2602.592399925925,0,,1,381.78870000410825,0,,1,945.6312999827788,0,,1,1101.2697999249212,0,,1,641.5467000333592,0,,1,482.31730004772544,0,,1,71.05249998858199,0,,1,144.34419997269288,0,,1,2754.6569000696763,0,,1,1422.8614999447018,0,,1,979.5815999968908,0,,1,150.87239997228608,0,,1,382.33749993378296,0,,1,4204.700899950694,0,,1,1955.821399984416,0,,1,1641.761100036092,0,,1,285.8562000328675,0,,1,770.501899998635,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9626 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9626-Camara_Amacayacu-0.jpg",0,,0,,1,6869.952699984424,0,,1,3417.855400010012,0,,1,2547.2405000473373,0,,1,386.4225000725128,0,,1,924.1032000281848,0,,1,1148.8698999746705,0,,1,574.412600020878,0,,1,510.5328998761252,0,,1,66.7022000416182,0,,1,153.87960005318746,0,,1,2755.155099963304,0,,1,1215.8695999532938,0,,1,1043.6284000170417,0,,1,167.99109999556094,0,,1,417.9875999689102,0,,1,4010.922999994364,0,,1,1968.44579995377,0,,1,1629.8776000039652,0,,1,236.82879994157705,0,,1,646.0933000198565,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9626 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9626-Camara_Amacayacu-1.jpg",0,,0,,1,6474.420199985616,0,,1,3465.571100008674,0,,1,2553.004000044893,0,,1,477.929699991364,0,,1,1048.145500011742,0,,1,1138.3788000093773,0,,1,565.3886000509374,0,,1,463.5400000261143,0,,1,81.45009999861941,0,,1,162.57810004753992,0,,1,2496.4253999642096,0,,1,1323.1184000032954,0,,1,1034.7968999412842,0,,1,138.74840002972633,0,,1,398.0267000733875,0,,1,4070.456500048749,0,,1,2355.428099923301,0,,1,1611.5943000186237,0,,1,238.8424000237137,0,,1,617.4077999312431,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9628 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9628-Camara_Amacayacu-0.jpg",0,,0,,1,6602.706899982877,0,,1,3434.4742000103,0,,1,2595.755400019698,0,,1,450.8963000262156,0,,1,985.402000020258,0,,1,1127.334500080906,0,,1,585.2430000086315,0,,1,442.5683000008576,0,,1,73.60349997179583,0,,1,168.79849997349083,0,,1,2563.7649999698624,0,,1,1222.270799917169,0,,1,1002.9599998961204,0,,1,167.37099998863414,0,,1,422.2458999720402,0,,1,4122.955000028014,0,,1,2011.323100014124,0,,1,1460.7928000041284,0,,1,264.53329995274544,0,,1,631.7220999626443,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9628 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-07_9628-Camara_Amacayacu-1.jpg",0,,0,,1,6587.826399947517,0,,1,3438.2126000127755,0,,1,2630.493299977388,0,,1,434.9246000056155,0,,1,928.1208000029436,0,,1,1114.5981999579817,0,,1,527.895999897737,0,,1,429.92079991381615,0,,1,58.488800015766174,0,,1,150.66380001371726,0,,1,2645.604400022421,0,,1,1272.3584999330342,0,,1,939.2041999963112,0,,1,136.7286999593489,0,,1,491.2817999138497,0,,1,4340.222800034098,0,,1,1945.5939999897964,0,,1,1550.8787999860942,0,,1,217.3497000476345,0,,1,600.0930000445805,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9628 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2025-February-07_9628-Camara_Amacayacu-0.jpg",0,,0,,1,6763.361699995585,0,,1,3251.242500031367,0,,1,2559.616399987135,0,,1,384.96070000110194,0,,1,951.7705999896862,0,,1,1111.2231999868527,0,,1,618.1570999906398,0,,1,446.3958000415005,0,,1,70.61349996365607,0,,1,152.29909995105118,0,,1,2559.448899992276,0,,1,1243.252300075255,0,,1,1384.6197999082506,0,,1,182.68039997201413,0,,1,359.2678999411873,0,,1,4074.411399953533,0,,1,1985.3999999468213,0,,1,1797.096700000111,0,,1,281.1926999711432,0,,1,561.3955000299029,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9628 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2025-February-07_9628-Camara_Amacayacu-1.jpg",0,,0,,1,6502.6627000188455,0,,1,3203.544699936174,0,,1,2707.757199939806,0,,1,397.7883000043221,0,,1,983.8000000454484,0,,1,1119.2042999900875,0,,1,602.1803999319673,0,,1,479.901599988807,0,,1,70.00899995910004,0,,1,167.903000023216,0,,1,2542.3871999955736,0,,1,1282.7047999599015,0,,1,1008.6725000292064,0,,1,161.08370007714257,0,,1,399.7899999958463,0,,1,4182.014600024559,0,,1,2139.620099973399,0,,1,1778.3009000122547,0,,1,229.40930002368987,0,,1,604.4157999567688,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9628 at , Serial_ T010987 Prueba Amacayacu 2024\images_3\2025-February-07_9628-Camara_Amacayacu-0.jpg",0,,0,,1,6737.666699977126,0,,1,3462.823399982881,0,,1,2619.472599995788,0,,1,349.8154999688268,0,,1,979.199499997776,0,,1,1202.726499934215,0,,1,554.1685000061989,0,,1,431.9015999790281,0,,1,85.14200005447492,0,,1,211.4128999528475,0,,1,2742.8749999962747,0,,1,1241.9312999700196,0,,1,970.1416999450884,0,,1,163.92799996538088,0,,1,417.9589999839664,0,,1,4232.222500024363,0,,1,2069.3258000537758,0,,1,1571.724199980963,0,,1,256.271900027059,0,,1,631.0146999894641,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9628 at , Serial_ T010987 Prueba Amacayacu 2024\images_3\2025-February-07_9628-Camara_Amacayacu-1.jpg",0,,0,,1,6739.860200032126,0,,1,3555.8002999750897,0,,1,2510.672200005501,0,,1,413.9339000685141,0,,1,1006.0436999774538,0,,1,1124.579900002573,0,,1,593.251800048165,0,,1,501.6810000524856,0,,1,66.28019991330802,0,,1,224.25860003568232,0,,1,2755.021399992984,0,,1,1235.267499985639,0,,1,1022.5457000196913,0,,1,164.56410003593192,0,,1,387.62499997392297,0,,1,4153.685600031167,0,,1,2077.897699957248,0,,1,1468.2565000839531,0,,1,223.56729995226488,0,,1,632.5915000052191,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\07\TRACK ALERT ID 9628 at , Serial_ T010987 Prueba Amacayacu 2024\images_3\2025-February-07_9628-Camara_Amacayacu-2.jpg",0,,0,,1,6683.973899984267,0,,1,3307.63019999722,0,,1,2422.4016999360174,0,,1,348.40339998481795,0,,1,922.136299952399,0,,1,1224.6568000409752,0,,1,567.6020999671891,0,,1,510.4703000397421,0,,1,63.37879999773577,0,,1,171.8857999658212,0,,1,2625.1414000289515,0,,1,1327.5069000083022,0,,1,1196.5010999701915,0,,1,190.59890002245083,0,,1,429.1543000144884,0,,1,4100.773399986792,0,,1,1953.145399980713,0,,1,1518.9439000096172,0,,1,224.74249999504536,0,,1,601.3539999257773,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
